AirQuality,Alcohol,Ambient,CO,CO2,CO2_E,EW,Humidity,MAC_addr,NO2,NS,Noise,Ozone,Ozone_S,Radiation,SO2,Temp_C,Toluene,UV,VCC,createdAt,elevation,ground_speed,latitude,longitude,objectId,pressure,time,updatedAt
-1,-1,752,46.6,98.4,,E,0,b8:27:eb:8a:84:f0,503,N,,-1,509,-1,548.4,0,-1,6.4,5.042,2015-11-18T05:12:47.399Z,67.76,13.5203704,37.76640475,-122.478821017,3Fzy312sh3,101637.4,1447823566.64758,2015-11-18T05:12:47.399Z
-1,-1,748.666666667,46,98.8333333333,,E,0,b8:27:eb:8a:84:f0,503.333333333,N,,-1,507.333333333,-1,548.166666667,0,-1,6.3333333333,5.0466666667,2015-11-18T05:12:52.803Z,68.7166666667,12.4495596667,37.7662764167,-122.478670222,hjWvqoeArx,101629.166667,1447823571.73739,2015-11-18T05:12:52.803Z
-1,-1,691.333333333,45.3333333333,98.5,,E,0,b8:27:eb:8a:84:f0,497,N,,-1,508.833333333,-1,547.833333333,0,-1,6.6666666667,5.0466666667,2015-11-18T05:12:58.737Z,68.96,12.0560748,37.7661660333,-122.4785396,6MJ3OTDFCT,101628,1447823577.16908,2015-11-18T05:12:58.737Z
-1,-1,711.4,44.8,99,,E,0,b8:27:eb:8a:84:f0,504.2,N,,-1,507.8,-1,548,0,-1,6.4,5.042,2015-11-18T05:13:02.916Z,66.52,10.9821948,37.7660373333,-122.478410333,6QRqlLxN2f,101624.8,1447823581.83316,2015-11-18T05:13:02.916Z
-1,-1,748.833333333,44.1666666667,99,,E,0,b8:27:eb:8a:84:f0,476.333333333,N,,-1,508.5,-1,547.666666667,0,-1,6.1666666667,5.045,2015-11-18T05:13:08.600Z,64.2,13.963276,37.7658806806,-122.478393625,qRUwi0HFmt,101634,1447823587.21364,2015-11-18T05:13:08.600Z
-1,-1,760.6,45,98.8,,E,0,b8:27:eb:8a:84:f0,464,N,,-1,507.6,-1,547.2,0,-1,6,5.058,2015-11-18T05:13:24.644Z,59.45,14.041807,37.7656932083,-122.478363292,j5aMaEyXrV,101655.2,1447823601.06091,2015-11-18T05:13:24.644Z
-1,-1,684.833333333,45.1666666667,98,,E,0,b8:27:eb:8a:84:f0,477.333333333,N,,-1,508.666666667,-1,547.666666667,0,-1,6,5.0416666667,2015-11-18T05:13:24.685Z,58.4666666667,7.7336286667,37.7655643194,-122.478343111,mYZyx5TiNP,101659.833333,1447823603.36596,2015-11-18T05:13:24.685Z
-1,-1,610,45,97.4,,E,0,b8:27:eb:8a:84:f0,455,N,,-1,509.2,-1,547.8,0,-1,6,5.056,2015-11-18T05:13:24.689Z,60.24,4.4434592,37.76551505,-122.478410333,Qaq2hTp6yl,101659.8,1447823603.49228,2015-11-18T05:13:24.689Z
-1,-1,618.2,44.2,97.8,,E,0,b8:27:eb:8a:84:f0,440.8,N,,-1,508.2,-1,548.6,0,-1,6,5.048,2015-11-18T05:13:34.486Z,61.86,0.2232756,37.7655059833,-122.478430133,HsYXJJKpTH,101663,1447823612.49364,2015-11-18T05:13:34.486Z
-1,-1,613.166666667,44,98.1666666667,,E,0,b8:27:eb:8a:84:f0,451.5,N,,-1,508.166666667,-1,548.166666667,0,-1,6,5.0466666667,2015-11-18T05:13:38.206Z,61.1166666667,0.1335763333,37.7655121389,-122.478427389,0KyQ7j4xGU,101663.333333,1447823616.9167,2015-11-18T05:13:38.206Z
-1,-1,647.5,44.6666666667,98.1666666667,,E,0,b8:27:eb:8a:84:f0,494.666666667,N,,-1,508.166666667,-1,548.5,0,-1,6,5.0466666667,2015-11-18T05:13:38.217Z,61.3666666667,0.7034046667,37.7655045278,-122.478429306,FkKCxLqBkO,101662.166667,1447823616.92558,2015-11-18T05:13:38.217Z
-1,-1,609.4,44.2,97,,E,0,b8:27:eb:8a:84:f0,463,N,,-1,507.6,-1,548,0,-1,6,5.048,2015-11-18T05:13:45.298Z,61,0.0710732,37.7655153333,-122.478424067,q0H3oH6T44,101662.8,1447823623.02345,2015-11-18T05:13:45.298Z
-1,-1,586,44,97.8333333333,,E,0,b8:27:eb:8a:84:f0,448.166666667,N,,-1,508.166666667,-1,548,0,-1,5.5,5.055,2015-11-18T05:13:47.354Z,61.0166666667,0.21595,37.7655148889,-122.478423111,ZT2JHjLHce,101660.833333,1447823626.5998,2015-11-18T05:13:47.354Z
-1,-1,577.2,43,97.8,,E,0,b8:27:eb:8a:84:f0,440.2,N,,-1,507.8,-1,548.2,0,-1,5.4,5.056,2015-11-18T05:14:00.142Z,60.64,7.006258,37.7654430667,-122.4784219,vVezTigEIj,101664.4,1447823637.67845,2015-11-18T05:14:00.142Z
-1,-1,598,44,97,,E,0,b8:27:eb:8a:84:f0,444,N,,-1,509.166666667,-1,548.166666667,0,-1,5.1666666667,5.0433333333,2015-11-18T05:14:00.551Z,60.7,1.2422293333,37.7655005694,-122.478436153,2RQIQaQ6Xs,101663.333333,1447823639.61819,2015-11-18T05:14:00.551Z
-1,-1,610.666666667,43,97.6666666667,,E,0,b8:27:eb:8a:84:f0,442.166666667,N,,-1,508,-1,548,0,-1,5.3333333333,5.0466666667,2015-11-18T05:14:02.711Z,59.85,10.636606,37.7653395694,-122.478397097,ZMv6Uijxi6,101660.666667,1447823641.7845,2015-11-18T05:14:02.711Z
-1,-1,682.2,43.4,97.2,,E,0,b8:27:eb:8a:84:f0,444.2,N,,-1,508.2,-1,548.4,0,-1,5,5.044,2015-11-18T05:14:13.446Z,59.8,13.9604732,37.7651685667,-122.478379833,HpIE6ZiXP3,101660.6,1447823648.99053,2015-11-18T05:14:13.446Z
-1,-1,716.833333333,44.6666666667,97.5,,E,0,b8:27:eb:8a:84:f0,449.833333333,N,,-1,509.166666667,-1,548.333333333,0,-1,5,5.0516666667,2015-11-18T05:14:18.919Z,58.26,15.295634,37.7649793,-122.478364333,N85vjmYxPK,101654.666667,1447823656.82226,2015-11-18T05:14:18.919Z
-1,-1,732.8,45.4,97.6,,E,0,b8:27:eb:8a:84:f0,410.6,N,,-1,508.8,-1,548,0,-1,5.2,5.046,2015-11-18T05:14:23.325Z,59.38,16.9239732,37.7647735333,-122.4783524,xqva1ciZUz,101646.6,1447823661.65841,2015-11-18T05:14:23.325Z
-1,-1,641.333333333,46,97.8333333333,,E,0,b8:27:eb:8a:84:f0,433.166666667,N,,-1,507.666666667,-1,548.333333333,0,-1,5,5.0516666667,2015-11-18T05:14:23.337Z,61.3333333333,16.4815326667,37.7645647778,-122.478333917,92F5Kd3H9Y,101643.166667,1447823661.79821,2015-11-18T05:14:23.337Z
-1,-1,695.2,45.6,97.4,,E,0,b8:27:eb:8a:84:f0,445.4,N,,-1,508.6,-1,548.6,0,-1,5,5.042,2015-11-18T05:14:28.607Z,60.96,13.0557296,37.7643621333,-122.478327933,hVqR0D5nbP,101638.2,1447823666.98366,2015-11-18T05:14:28.607Z
-1,-1,744.166666667,44.6666666667,97.3333333333,,E,0,b8:27:eb:8a:84:f0,436.5,N,,-1,509.166666667,-1,548.333333333,0,-1,5,5.04,2015-11-18T05:14:32.854Z,61.0833333333,11.3765136667,37.7642091111,-122.478321944,qXPkX2x3zL,101636.5,1447823671.77784,2015-11-18T05:14:32.854Z
-1,-1,717,43.3333333333,97.3333333333,,E,0,b8:27:eb:8a:84:f0,456.333333333,N,,-1,508,-1,548.166666667,0,-1,5,5.0516666667,2015-11-18T05:14:46.366Z,61.8333333333,11.0046253333,37.7639172778,-122.478290611,cWHljdU3pT,101630.166667,1447823682.34478,2015-11-18T05:14:46.366Z
-1,-1,650.5,43,98.1666666667,,E,0,b8:27:eb:8a:84:f0,453.833333333,N,,-1,508.666666667,-1,548.333333333,0,-1,5,5.04,2015-11-18T05:14:47.696Z,61.78,9.4285528,37.7637694333,-122.4782606,Rep15WOeeE,101624,1447823686.74315,2015-11-18T05:14:47.696Z
-1,-1,613.6,43,98.6,,E,0,b8:27:eb:8a:84:f0,451.6,N,,-1,509.2,-1,548,0,-1,5,5.044,2015-11-18T05:15:00.787Z,61.075,6.669864,37.763669125,-122.478270083,cj6nufwauZ,101623.8,1447823693.14142,2015-11-18T05:15:00.787Z
-1,-1,651.8,43,97.6,,E,0,b8:27:eb:8a:84:f0,430.4,N,,-1,508.6,-1,548,0,-1,5,5.054,2015-11-18T05:15:02.713Z,61.95,0.5216505,37.7635781667,-122.478286083,DLo7fyco62,101623.4,1447823701.91204,2015-11-18T05:15:02.713Z
-1,-1,637,43,98.6666666667,,E,0,b8:27:eb:8a:84:f0,431,N,,-1,507.5,-1,548.666666667,0,-1,5,5.0516666667,2015-11-18T05:15:03.543Z,62.0333333333,1.1637533333,37.7636117639,-122.478301639,uBw4uSTdhD,101625.833333,1447823702.73721,2015-11-18T05:15:03.543Z
-1,-1,623.2,42.2,97.6,,E,0,b8:27:eb:8a:84:f0,429.6,N,,-1,508.4,-1,547.4,0,-1,5,5.056,2015-11-18T05:15:16.835Z,61.7,13.0739044,37.7634159167,-122.478255533,8pCyOQM0M9,101626.2,1447823713.24891,2015-11-18T05:15:16.835Z
-1,-1,586.833333333,42.3333333333,97.6666666667,,E,0,b8:27:eb:8a:84:f0,455.5,N,,-1,508.5,-1,547.666666667,0,-1,5,5.0383333333,2015-11-18T05:15:17.323Z,60.96,6.2261268,37.763546,-122.4782913,2WYwebcPGg,101625.833333,1447823714.48549,2015-11-18T05:15:17.323Z
-1,-1,674.666666667,43.5,99.1666666667,,E,0,b8:27:eb:8a:84:f0,404.333333333,N,,-1,508.666666667,-1,548,0,-1,4.1666666667,5.0466666667,2015-11-18T05:15:17.945Z,60.3833333333,14.8597486667,37.7632538611,-122.478246222,MGHmKbSQg8,101611.833333,1447823717.12573,2015-11-18T05:15:17.945Z
-1,-1,701.833333333,46,98.6666666667,,E,0,b8:27:eb:8a:84:f0,428,N,,-1,509,-1,548,0,-1,4.1666666667,5.0616666667,2015-11-18T05:15:30.265Z,61.0833333333,16.1146136667,37.7628388056,-122.478205278,CbBq9iZoTH,101581.5,1447823727.79936,2015-11-18T05:15:30.265Z
-1,-1,709.2,45,99,,E,0,b8:27:eb:8a:84:f0,408.6,N,,-1,508.4,-1,548.2,0,-1,4,5.048,2015-11-18T05:15:58.018Z,60.42,16.0437528,37.76303845,-122.47823295,P3pywRpxDs,101597.4,1447823756.07527,2015-11-18T05:15:58.018Z
-1,-1,744.166666667,46,99.1666666667,,E,0,b8:27:eb:8a:84:f0,421.166666667,N,,-1,508.166666667,-1,547.833333333,0,-1,4,5.0516666667,2015-11-18T05:15:58.208Z,63.0833333333,16.4297713333,37.7626074444,-122.478194958,FA1xoFgr9U,101567.5,1447823746.88489,2015-11-18T05:15:58.208Z
-1,-1,671.2,43.4,99.8,,E,0,b8:27:eb:8a:84:f0,438.2,N,,-1,508.6,-1,547.8,0,-1,4,5.062,2015-11-18T05:15:58.553Z,79.32,6.9731752,37.7616939333,-122.4781183,8KN2FB872m,101502.4,1447823757.83808,2015-11-18T05:15:58.553Z
-1,-1,667.333333333,44.6666666667,98.5,,E,0,b8:27:eb:8a:84:f0,444,N,,-1,508.166666667,-1,548.333333333,0,-1,4,5.0566666667,2015-11-18T05:15:58.568Z,75.72,9.6118896,37.76180805,-122.4781278,kabGdTiNA9,101506.333333,1447823757.84566,2015-11-18T05:15:58.568Z
-1,-1,734.2,45,98.8,,E,0,b8:27:eb:8a:84:f0,456.2,N,,-1,508,-1,548,0,-1,4,5.05,2015-11-18T05:16:05.575Z,71.88,14.7339708,37.7619748333,-122.478137833,keXiOgwhgO,101518.4,1447823761.89185,2015-11-18T05:16:05.575Z
-1,-1,714.333333333,45.3333333333,99.1666666667,,E,0,b8:27:eb:8a:84:f0,433.333333333,N,,-1,508.5,-1,547.5,0,-1,4,5.055,2015-11-18T05:16:05.578Z,66.65,15.5456063333,37.7622019583,-122.478160458,vGcAc1fxua,101530.833333,1447823762.86169,2015-11-18T05:16:05.578Z
-1,-1,702.4,43.4,98.2,,E,0,b8:27:eb:8a:84:f0,387.6,N,,-1,507.2,-1,547.4,0,-1,4,5.044,2015-11-18T05:16:07.567Z,74.875,14.505057,37.761397625,-122.478098771,ojp4HsX4jh,101499,1447823766.65972,2015-11-18T05:16:07.567Z
-1,-1,689.333333333,44,98,,E,0,b8:27:eb:8a:84:f0,402.5,N,,-1,507.833333333,-1,548.166666667,0,-1,4,5.0316666667,2015-11-18T05:16:15.559Z,75.3333333333,15.7611643333,37.7612274722,-122.478077472,8GCNdN5z2H,101486.333333,1447823773.72944,2015-11-18T05:16:15.559Z
-1,-1,725.666666667,45,98.3333333333,,E,0,b8:27:eb:8a:84:f0,412.333333333,N,,-1,508.833333333,-1,547.833333333,0,-1,4,5.0533333333,2015-11-18T05:16:17.754Z,76.68,15.8650012,37.76101055,-122.478066933,Y0lXpGmr7N,101473,1447823776.87164,2015-11-18T05:16:17.754Z
-1,-1,749.833333333,45,98.3333333333,,E,0,b8:27:eb:8a:84:f0,434.166666667,N,,-1,507.833333333,-1,547.5,0,-1,4,5.0566666667,2015-11-18T05:16:29.375Z,76.75,14.920819,37.7606104722,-122.478048972,M1gEXldeK1,101450,1447823788.54228,2015-11-18T05:16:29.375Z
-1,-1,685.4,45,100.2,,E,0,b8:27:eb:8a:84:f0,433.6,N,,-1,508.6,-1,547.4,0,-1,3.8,5.046,2015-11-18T05:16:32.770Z,78.86,14.7075364,37.7604107333,-122.478042567,r6bt7tgTzL,101441,1447823791.9353,2015-11-18T05:16:32.770Z
-1,-1,685.6,45,97.8,,E,0,b8:27:eb:8a:84:f0,413,N,,-1,508.6,-1,547.8,0,-1,4,5.046,2015-11-18T05:16:33.706Z,76.75,15.1168083333,37.7608190556,-122.478060639,cdXc4WCp8u,101464.6,1447823793.0596,2015-11-18T05:16:33.706Z
-1,-1,747.666666667,44.3333333333,99,,E,0,b8:27:eb:8a:84:f0,446.166666667,N,,-1,508.333333333,-1,547.666666667,0,-1,4,5.0433333333,2015-11-18T05:16:45.084Z,79.55,13.7992093333,37.7602360694,-122.478029375,0qChOZEo0o,101429.666667,1447823802.11803,2015-11-18T05:16:45.084Z
-1,-1,756.8,44,99.2,,E,0,b8:27:eb:8a:84:f0,416,N,,-1,508.2,-1,548.2,0,-1,4,5.046,2015-11-18T05:16:45.233Z,80.18,11.7048052,37.7600600667,-122.4780194,v9GEQ1oI5S,101419.2,1447823803.90284,2015-11-18T05:16:45.233Z
-1,-1,736.333333333,43.5,98.6666666667,,E,0,b8:27:eb:8a:84:f0,407.166666667,N,,-1,508,-1,547.5,0,-1,3.8333333333,5.0466666667,2015-11-18T05:16:53.591Z,81.3833333333,9.1966116667,37.7599363889,-122.478005181,12f7vlG1dm,101415.166667,1447823807.13735,2015-11-18T05:16:53.591Z
-1,-1,705.6,43,98.2,,E,0,b8:27:eb:8a:84:f0,397.2,N,,-1,507.4,-1,548,0,-1,3.4,5.042,2015-11-18T05:16:53.942Z,80.66,11.638184,37.7598447833,-122.478088483,uBzopqbwfZ,101415.2,1447823812.92121,2015-11-18T05:16:53.942Z
-1,-1,736.333333333,43.6666666667,98.6666666667,,E,0,b8:27:eb:8a:84:f0,428.166666667,N,,-1,507.5,-1,546.833333333,0,-1,3.1666666667,5.0466666667,2015-11-18T05:17:02.915Z,78.5166666667,17.8091726667,37.7598277639,-122.478321403,zUXf0MmhH5,101428.166667,1447823818.53733,2015-11-18T05:17:02.915Z
-1,-1,721.4,45.8,99.8,,E,0,b8:27:eb:8a:84:f0,394.6,N,,-1,507.6,-1,547.6,0,-1,3,5.034,2015-11-18T05:17:03.578Z,75.875,21.1042915,37.7598141042,-122.4786415,CGBFZugsJL,101444.2,1447823822.88474,2015-11-18T05:17:03.578Z
-1,-1,612.666666667,48,98.6666666667,,E,0,b8:27:eb:8a:84:f0,437,N,,-1,507.833333333,-1,548,0,-1,3,5.0533333333,2015-11-18T05:17:13.530Z,76.2,17.465714,37.7597978611,-122.478945667,cLVifD26lW,101454.5,1447823829.15936,2015-11-18T05:17:13.530Z
-1,-1,732.166666667,47.5,98.1666666667,,E,0,b8:27:eb:8a:84:f0,408.5,N,,-1,509,-1,547.5,0,-1,3,5.0533333333,2015-11-18T05:17:13.861Z,77.15,19.7018366667,37.7597854861,-122.479271056,GQ2j3Tgw9Z,101459.166667,1447823833.21692,2015-11-18T05:17:13.861Z
-1,-1,671,48.6,98.2,,E,0,b8:27:eb:8a:84:f0,427.2,N,,-1,508.4,-1,547.2,0,-1,3,5.046,2015-11-18T05:17:24.596Z,75.2,21.7697448,37.7597655,-122.479602,Q5mnkI39iG,101471.2,1447823841.84899,2015-11-18T05:17:24.596Z
-1,-1,715.5,50,98,,E,0,b8:27:eb:8a:84:f0,439.666666667,N,,-1,507.333333333,-1,547.833333333,0,-1,3,5.0466666667,2015-11-18T05:17:24.726Z,73.4166666667,21.7756703333,37.7597413194,-122.479949333,cHgKGUBsH1,101474.666667,1447823842.39648,2015-11-18T05:17:24.726Z
-1,-1,705.4,52,99,,E,0,b8:27:eb:8a:84:f0,453.2,N,,-1,507.6,-1,548,0,-1,3,5.05,2015-11-18T05:17:27.941Z,72.6,21.8524444,37.7597304667,-122.480303533,vq6avpAfZ2,101476.2,1447823846.99046,2015-11-18T05:17:27.941Z
-1,-1,715.5,52.6666666667,97.8333333333,,E,0,b8:27:eb:8a:84:f0,440.5,N,,-1,507.5,-1,548,0,-1,3,5.0433333333,2015-11-18T05:17:32.883Z,71.0166666667,23.8623803333,37.7597218611,-122.48065,OHeTzM2FoR,101486.5,1447823852.20323,2015-11-18T05:17:32.883Z
-1,-1,676,54,98.2,,E,0,b8:27:eb:8a:84:f0,430.4,N,,-1,510.6,-1,548.4,0,-1,3,5.058,2015-11-18T05:17:39.074Z,68.64,22.713164,37.7597112333,-122.4810428,WEDtJb7jKB,101494.8,1447823857.35068,2015-11-18T05:17:39.074Z
-1,-1,705.833333333,53,98.1666666667,,E,0,b8:27:eb:8a:84:f0,448.833333333,N,,-1,507.833333333,-1,547.666666667,0,-1,3,5.0433333333,2015-11-18T05:17:47.988Z,68.0166666667,20.1941873333,37.7597025972,-122.481354597,723ih9yy6w,101498.5,1447823861.9957,2015-11-18T05:17:47.988Z
-1,-1,676,50.8,97.8,,E,0,b8:27:eb:8a:84:f0,413.4,N,,-1,507.8,-1,547.4,0,-1,3,5.044,2015-11-18T05:17:48.874Z,69.46,18.118058,37.75968655,-122.481682633,eLqm1Xd3Gs,101494.4,1447823867.38682,2015-11-18T05:17:48.874Z
-1,-1,754.666666667,48.8333333333,98.8333333333,,E,0,b8:27:eb:8a:84:f0,431.833333333,N,,-1,508.166666667,-1,547.333333333,0,-1,3,5.06,2015-11-18T05:17:57.406Z,70.0833333333,17.4750106667,37.7596731944,-122.481938833,uImAql91Za,101497.166667,1447823874.19152,2015-11-18T05:17:57.406Z
-1,-1,689.166666667,48.1666666667,98.8333333333,,E,0,b8:27:eb:8a:84:f0,441.666666667,N,,-1,508.333333333,-1,548,0,-1,3,5.05,2015-11-18T05:17:58.266Z,70.8,19.4979383333,37.7596570139,-122.482267389,ZxcIN5Wn7e,101498.666667,1447823877.48062,2015-11-18T05:17:58.266Z
-1,-1,746.2,49.2,98.4,,E,0,b8:27:eb:8a:84:f0,456,N,,-1,507.2,-1,548,0,-1,3,5.048,2015-11-18T05:18:04.661Z,71.4,23.0251876,37.7596336,-122.482591667,sMSZf0iI92,101507.2,1447823883.61287,2015-11-18T05:18:04.661Z
-1,-1,722.166666667,52.6666666667,99.1666666667,,E,0,b8:27:eb:8a:84:f0,438.833333333,N,,-1,506.833333333,-1,547.5,0,-1,3,5.06,2015-11-18T05:18:07.819Z,70.3833333333,26.1377786667,37.7596194167,-122.482983556,J6fkYgiToo,101523.833333,1447823887.08783,2015-11-18T05:18:07.819Z
-1,-1,664,54,98.8,,E,0,b8:27:eb:8a:84:f0,475.8,N,,-1,508.2,-1,547.8,0,-1,3,5.048,2015-11-18T05:18:20.646Z,70.8,24.4098652,37.7596054333,-122.483389867,8o0PraEdfu,101526.8,1447823898.68726,2015-11-18T05:18:20.646Z
-1,-1,746.4,52.6,98.4,,E,0,b8:27:eb:8a:84:f0,454.2,N,,-1,509.4,-1,547.4,0,-1,3,5.052,2015-11-18T05:18:22.775Z,70.42,21.2537612,37.7595724333,-122.484073333,M0YOSPdb61,101520.4,1447823901.98281,2015-11-18T05:18:22.775Z
-1,-1,743.5,52,98.8333333333,,E,0,b8:27:eb:8a:84:f0,472.5,N,,-1,509,-1,547.666666667,0,-1,3,5.0383333333,2015-11-18T05:18:31.653Z,71.1166666667,20.7776273333,37.7595552222,-122.484387806,H10WVrh40O,101516.833333,1447823908.33768,2015-11-18T05:18:31.653Z
-1,-1,698.333333333,53.5,98.1666666667,,E,0,b8:27:eb:8a:84:f0,474,N,,-1,509.166666667,-1,547.666666667,0,-1,3,5.0433333333,2015-11-18T05:18:40.490Z,70.2666666667,20.8102366667,37.7595894306,-122.483734222,67mARN65V8,101524.666667,1447823913.81545,2015-11-18T05:18:40.490Z
-1,-1,749.166666667,51.3333333333,98.5,,E,0,b8:27:eb:8a:84:f0,462,N,,-1,508.666666667,-1,547.666666667,0,-1,3,5.0533333333,2015-11-18T05:18:40.993Z,73.1333333333,20.2387446667,37.759522,-122.485026375,sTrLP6aWW1,101512.666667,1447823920.41389,2015-11-18T05:18:40.993Z
-1,-1,694,51.1666666667,98.8333333333,,E,0,b8:27:eb:8a:84:f0,484.333333333,N,,-1,508.666666667,-1,548.166666667,0,-1,3,5.0516666667,2015-11-18T05:18:48.345Z,73.3833333333,19.9189386667,37.7595083056,-122.48538125,cN3Dp9FG69,101509.5,1447823927.08693,2015-11-18T05:18:48.345Z
-1,-1,702.4,52.2,99.8,,E,0,b8:27:eb:8a:84:f0,477.4,N,,-1,508.6,-1,548.4,0,-1,3,5.05,2015-11-18T05:18:53.258Z,72.52,20.836826,37.7594946667,-122.485688167,aYugNxbSpd,101521.2,1447823932.19578,2015-11-18T05:18:53.258Z
-1,-1,747.166666667,53,99.6666666667,,E,0,b8:27:eb:8a:84:f0,503.666666667,N,,-1,508.666666667,-1,548.333333333,0,-1,3,5.05,2015-11-18T05:18:53.410Z,72.1666666667,20.6887936667,37.7594707222,-122.486023986,TZPLAMhBNQ,101530,1447823932.52689,2015-11-18T05:18:53.410Z
-1,-1,676.8,53.8,99.2,,E,0,b8:27:eb:8a:84:f0,467.4,N,,-1,508,-1,547.8,0,-1,3,5.056,2015-11-18T05:19:01.653Z,71.1,20.7078764,37.7594585667,-122.486340533,5KS0kkKP7S,101535.6,1447823939.37961,2015-11-18T05:19:01.653Z
-1,-1,737.166666667,52.8333333333,98.5,,E,0,b8:27:eb:8a:84:f0,496.166666667,N,,-1,509.5,-1,548,0,-1,3,5.055,2015-11-18T05:19:02.446Z,70.82,17.8990688,37.7594488333,-122.48665105,936ls6ed7z,101539.166667,1447823941.8318,2015-11-18T05:19:02.446Z
-1,-1,656.8,50.8,99.8,,E,0,b8:27:eb:8a:84:f0,481.6,N,,-1,507.4,-1,547.8,0,-1,3,5.05,2015-11-18T05:19:10.622Z,70.82,17.2928324,37.7594388333,-122.486918667,iHXxIVlOCn,101541.6,1447823947.15286,2015-11-18T05:19:10.622Z
-1,-1,669,50.4,100.2,,E,0,b8:27:eb:8a:84:f0,466.6,N,,-1,508.8,-1,547.6,0,-1,3,5.06,2015-11-18T05:19:19.986Z,69.58,20.1729476,37.7594137667,-122.487539633,1l7bPopI7l,101547.2,1447823957.27951,2015-11-18T05:19:19.986Z
-1,-1,747.5,50,98.5,,E,0,b8:27:eb:8a:84:f0,476.333333333,N,,-1,508.166666667,-1,548.166666667,0,-1,3,5.0616666667,2015-11-18T05:19:19.990Z,70.4666666667,20.0582323333,37.7594284444,-122.487210542,ABN7uzmmS0,101542,1447823956.96869,2015-11-18T05:19:19.990Z
-1,-1,670.166666667,50.8333333333,99.3333333333,,E,0,b8:27:eb:8a:84:f0,476.666666667,N,,-1,508.666666667,-1,548.166666667,0,-1,3,5.055,2015-11-18T05:19:28.628Z,68.6,20.305735,37.7593976806,-122.487840833,dNizJnAgaG,101545.166667,1447823967.1351,2015-11-18T05:19:28.628Z
-1,-1,741.2,51,100,,E,0,b8:27:eb:8a:84:f0,457.6,N,,-1,508,-1,548,0,-1,3,5.058,2015-11-18T05:19:29.136Z,67.48,20.0298752,37.7593853667,-122.488180067,4tS9MKTeqx,101548.4,1447823968.18503,2015-11-18T05:19:29.136Z
-1,-1,680.333333333,52,98.6666666667,,E,0,b8:27:eb:8a:84:f0,464.333333333,N,,-1,507,-1,548,0,-1,3,5.0533333333,2015-11-18T05:19:32.721Z,67,20.652789,37.7593759028,-122.488475806,1D0yt3ZD55,101550.833333,1447823972.03349,2015-11-18T05:19:32.721Z
-1,-1,697,52,99.3333333333,,E,0,b8:27:eb:8a:84:f0,475.166666667,N,,-1,507.333333333,-1,547.666666667,0,-1,3,5.05,2015-11-18T05:19:43.247Z,67.1666666667,21.192789,37.7593634861,-122.488849389,ZS0FOMSpQe,101547.166667,1447823982.3526,2015-11-18T05:19:43.247Z
-1,-1,741.4,52,98.8,,E,0,b8:27:eb:8a:84:f0,456.6,N,,-1,507.4,-1,547.8,0,-1,3,5.058,2015-11-18T05:19:49.340Z,68.02,20.666434,37.7593474333,-122.489162667,hCpVhqu2fC,101548.2,1447823987.06866,2015-11-18T05:19:49.340Z
-1,-1,713.166666667,51.6666666667,98.6666666667,,E,0,b8:27:eb:8a:84:f0,474.666666667,N,,-1,507.5,-1,548,0,-1,3,5.06,2015-11-18T05:19:53.232Z,68.5333333333,18.3944363333,37.7593416111,-122.489477542,DpKIrnowC2,101534.833333,1447823989.09361,2015-11-18T05:19:53.232Z
-1,-1,692.4,50.2,98.8,,E,0,b8:27:eb:8a:84:f0,461.2,N,,-1,507.8,-1,547.6,0,-1,3,5.05,2015-11-18T05:19:53.402Z,69.84,15.7015132,37.7593344,-122.489737533,dDZNM5Fl2D,101526.2,1447823992.50388,2015-11-18T05:19:53.402Z
-1,-1,662.666666667,48.5,99,,E,0,b8:27:eb:8a:84:f0,461.5,N,,-1,508.333333333,-1,547.833333333,0,-1,3,5.0483333333,2015-11-18T05:19:59.898Z,71.1333333333,15.562754,37.7593190972,-122.489981653,ihlDeURla4,101514.666667,1447823998.09556,2015-11-18T05:19:59.898Z
-1,-1,722.8,48,99,,E,0,b8:27:eb:8a:84:f0,486,N,,-1,506.4,-1,548.2,0,-1,3,5.06,2015-11-18T05:20:02.785Z,72,15.0950556,37.7593005333,-122.4902257,p3P7snw6K1,101507.4,1447824002.02425,2015-11-18T05:20:02.785Z
-1,-1,732.333333333,46.8333333333,98.6666666667,,E,0,b8:27:eb:8a:84:f0,442.833333333,N,,-1,508.833333333,-1,547.833333333,0,-1,3,5.0416666667,2015-11-18T05:20:14.850Z,71.9,14.4708553333,37.7592963194,-122.490448278,noG9JefIKc,101497,1447824012.61022,2015-11-18T05:20:14.850Z
-1,-1,687.6,46.6,98.8,,E,0,b8:27:eb:8a:84:f0,432.6,N,,-1,507.6,-1,548.4,0,-1,3,5.06,2015-11-18T05:20:14.877Z,73.5,12.9461104,37.7592837,-122.490672433,EehL7OFU0W,101495,1447824013.26634,2015-11-18T05:20:14.877Z
-1,-1,650.333333333,45.8333333333,98.5,,E,0,b8:27:eb:8a:84:f0,469.5,N,,-1,508.166666667,-1,547.833333333,0,-1,2.8333333333,5.0533333333,2015-11-18T05:20:25.080Z,73.8833333333,11.597683,37.7592699583,-122.490858681,rzniZ2KPFB,101489,1447824022.08036,2015-11-18T05:20:25.080Z
